"DESCRIPCIONG1","DESCRIPCIONG2","DESCRIPCIONG3","DESCRIPCIONG4","DESCRIPCIONG5","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL20","CODIGOG1","CODIGOG2","CODIGOG3","CODIGOG4","CODIGOG5"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","44151.06","44151.06","0","14333.47","14333.47","14333.47","29817.59","29817.59","0","32.46","12 00 023","12","12 00 023 001 000"," 730000"," 730899 2200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Otros de Uso y Consumo de Inversion","0","51081.5","51081.5","0","27253.27","27253.27","8658.73","23828.23","23828.23","18594.54","53.35","12 00 023","12","12 00 023 001 000"," 730000"," 730899 2300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Publicidad y Propaganda Usando Otros Medios","0","3349.98","3349.98","3349.98","0","0","0","3349.98","3349.98","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730219 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Publicidad y Propaganda Usando Otros Medios","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730219 0700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","4860","4860","0","0","0","0","4860","4860","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 0100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","1824","1824","1824","0","0","0","1824","1824","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 0400 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","5346","5346","0","0","0","0","5346","5346","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 0800 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","19326","19326","19284","0","0","0","19326","19326","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 0900 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 1000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","5118","5118","5118","0","0","0","5118","5118","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 1100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","12312","12312","12108","0","0","0","12312","12312","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 1300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","4224","4224","4224","0","0","0","4224","4224","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 1500 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","276","276","0","0","0","0","276","276","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 2000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","1692","1692","0","0","0","0","1692","1692","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 2200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Vestuario  Lenceria y Prendas de Proteccion","0","2652","2652","0","0","0","0","2652","2652","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730802 2300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Edicion  Impresion  Reproduccion y Publicaciones","0","46500","46500","0","46500","46500","46500","0","0","0","100","12 00 023","12","12 00 023 001 000"," 730000"," 730204 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Edicion  Impresion  Reproduccion y Publicaciones","0","4802.18","4802.18","0","4802.18","1732.18","1732.18","0","3070","0","36.07","12 00 023","12","12 00 023 001 000"," 730000"," 730204 0900 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Consultoria  Asesoria e Investigacion Especializada","0","40760","40760","0","18760","18760","18760","22000","22000","0","46.03","12 00 023","12","12 00 023 001 000"," 730000"," 730601 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Publicidad y Propaganda en Medios de Comunicación Masiva","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730218 0700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Arrendamiento y Licencias de Uso de Paquetes Informaticos","0","4400","4400","907.2","113.4","113.4","113.4","4286.6","4286.6","0","2.58","12 00 023","12","12 00 023 001 000"," 730000"," 730702 0100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","34218","34218","0","0","0","0","34218","34218","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","7963.17","7963.17","0","0","0","0","7963.17","7963.17","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","437.4","437.4","0","0","0","0","437.4","437.4","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0400 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0500 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","630","630","0","0","0","0","630","630","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0600 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","119800.83","119800.83","0","0","0","0","119800.83","119800.83","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0800 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","71531","71531","0","0","0","0","71531","71531","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 0900 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","25178.13","25178.13","0","0","0","0","25178.13","25178.13","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","95054.88","95054.88","0","0","0","0","95054.88","95054.88","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","73951.65","73951.65","0","0","0","0","73951.65","73951.65","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1400 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1500 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1600 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","54031.33","54031.33","0","0","0","0","54031.33","54031.33","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1800 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","18543.09","18543.09","0","0","0","0","18543.09","18543.09","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 1900 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","0","0","0","0","0","0","0","0","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 2000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","23713.66","23713.66","0","0","0","0","23713.66","23713.66","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 2100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","954.91","954.91","0","0","0","0","954.91","954.91","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 2200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","10526.5","10526.5","0","0","0","0","10526.5","10526.5","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 2300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Asignacion a Distribuir para Bienes y Servicios de Inversion","0","41.5","41.5","0","0","0","0","41.5","41.5","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 739901 2400 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Mantenimiento y Reparacion de Equipos y Sistemas Informaticos","0","5900","5900","83.93","0","0","0","5900","5900","0","0","12 00 023","12","12 00 023 001 000"," 730000"," 730704 0100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","BIENES Y SERVICIOS PARA INVERSION","Materiales de Impresion  Fotografia  Reproduccion y Publicaciones","0","1300","1300","0","1300","1300","1300","0","0","0","100","12 00 023","12","12 00 023 001 000"," 730000"," 730807 1700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","Aporte Patronal","0","1462469.11","1462469.11","0","369663.78","369663.78","369663.78","1092805.33","1092805.33","0","25.28","12 00 023","12","12 00 023 001 000"," 710000"," 710601 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","Fondo de Reserva","0","46564.4","46564.4","0","2685.38","2685.38","2685.38","43879.02","43879.02","0","5.77","12 00 023","12","12 00 023 001 000"," 710000"," 710602 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","Decimocuarto Sueldo","0","593054.7","593054.7","0","22316.68","22316.68","22316.68","570738.02","570738.02","0","3.76","12 00 023","12","12 00 023 001 000"," 710000"," 710204 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","Decimotercer Sueldo","0","1262926.69","1262926.69","0","0","0","0","1262926.69","1262926.69","0","0","12 00 023","12","12 00 023 001 000"," 710000"," 710203 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","Servicios Personales por Contrato","0","15155120.34","15155120.34","0","4121252.48","4121252.48","4121252.48","11033867.86","11033867.86","0","27.19","12 00 023","12","12 00 023 001 000"," 710000"," 710510 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","FORTALECIMIENTO PROCESOS DE ATENCION SEGUIMIENTO Y EVALUACION","GASTOS EN PERSONAL PARA INVERSION","COMPENSACION POR VACACIONES NO GOZADAS POR CESACION DE FUNCIONES","0","591550.85","591550.85","0","0","0","0","591550.85","591550.85","0","0","12 00 023","12","12 00 023 001 000"," 710000"," 710707 0000 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","1949095.22","1949095.22","0","1941195.36","885614.12","823995.59","7899.86","1063481.1","61618.53","45.44","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0100 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","1010823.41","1010823.41","0","1010823.41","361782.63","361782.63","0","649040.78","0","35.79","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0200 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","134573.8","134573.8","0","134573.8","44853.45","44853.45","0","89720.35","0","33.33","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0300 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","312017.49","312017.49","0","312017.49","178001.37","178001.37","0","134016.12","0","57.05","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0400 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","657309.27","657309.27","0","657309.27","311983.03","311983.03","0","345326.24","0","47.46","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0500 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","4325639.8","4325639.8","0","4302666.73","2324578.72","2316376.23","22973.07","2001061.08","8202.49","53.74","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0600 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","232531.54","232531.54","0","232531.54","122008.23","122008.23","0","110523.31","0","52.47","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0700 001"
"DESARROLLO INFANTIL","DESARROLLO INFANTIL","TRANSFERENCIAS PARA FINANCIAR CONVENIOS DE DESARROLLO INFANTIL","TRANSFERENCIAS Y DONACIONES PARA INVERSION","Al Sector Privado no Financiero","0","5040006.22","5040006.22","0","4967917.08","2562825.79","2561945.79","72089.14","2477180.43","880","50.85","12 00 023","12","12 00 023 002 000"," 780000"," 780204 0800 001"
